Date,Open,High,Low,Close,Volume,Market Cap,Cryptocurrency
"Nov 06, 2024",$10.84,$12.29,$10.83,$12.17,"$561,632,526","$7,627,834,833",LINK
"Nov 05, 2024",$10.25,$10.92,$10.20,$10.84,"$245,012,518","$6,796,816,066",LINK
"Nov 04, 2024",$10.76,$10.88,$10.11,$10.25,"$283,380,682","$6,424,064,283",LINK
"Nov 03, 2024",$11.17,$11.21,$10.54,$10.76,"$279,022,372","$6,747,448,565",LINK
"Nov 02, 2024",$11.27,$11.38,$11.10,$11.17,"$199,878,120","$7,004,824,070",LINK
"Nov 01, 2024",$11.42,$11.70,$11.18,$11.27,"$305,584,671","$7,062,034,376",LINK
"Oct 31, 2024",$12.39,$12.41,$11.33,$11.42,"$280,885,201","$7,160,070,455",LINK
"Oct 30, 2024",$11.79,$12.43,$11.68,$12.39,"$324,062,861","$7,769,622,233",LINK
"Oct 29, 2024",$11.18,$11.79,$11.15,$11.79,"$264,676,457","$7,389,579,787",LINK
"Oct 28, 2024",$10.98,$11.22,$10.72,$11.18,"$248,215,951","$7,007,036,274",LINK
"Oct 27, 2024",$11.00,$11.14,$10.86,$10.98,"$149,703,512","$6,883,234,132",LINK
"Oct 26, 2024",$11.09,$11.36,$10.83,$11.00,"$251,606,285","$6,897,096,262",LINK
"Oct 25, 2024",$11.59,$12.07,$10.87,$11.09,"$406,106,538","$6,953,818,582",LINK
"Oct 24, 2024",$11.33,$11.62,$11.23,$11.59,"$201,993,438","$7,265,733,627",LINK
"Oct 23, 2024",$11.97,$11.99,$11.03,$11.25,"$245,788,917","$7,050,126,233",LINK
"Oct 22, 2024",$11.71,$12.31,$11.62,$11.97,"$336,070,700","$7,501,025,837",LINK
"Oct 21, 2024",$11.96,$12.01,$11.56,$11.71,"$211,544,360","$7,340,026,017",LINK
"Oct 20, 2024",$11.42,$12.02,$11.29,$11.96,"$203,541,679","$7,498,874,355",LINK
"Oct 19, 2024",$11.48,$11.59,$11.31,$11.42,"$131,526,055","$7,159,705,614",LINK
"Oct 18, 2024",$11.02,$11.49,$10.99,$11.48,"$205,269,384","$7,194,394,965",LINK
"Oct 17, 2024",$11.24,$11.34,$10.87,$11.02,"$188,551,247","$6,909,099,911",LINK
"Oct 16, 2024",$11.44,$11.50,$11.09,$11.24,"$228,762,428","$7,044,955,627",LINK
"Oct 15, 2024",$11.26,$11.66,$10.96,$11.44,"$383,457,428","$7,169,080,024",LINK
"Oct 14, 2024",$10.73,$11.31,$10.62,$11.26,"$260,457,834","$7,060,965,323",LINK
"Oct 13, 2024",$11.02,$11.06,$10.64,$10.73,"$179,090,693","$6,727,137,971",LINK
"Oct 12, 2024",$10.90,$11.13,$10.85,$11.02,"$179,211,166","$6,905,593,176",LINK
"Oct 11, 2024",$10.54,$11.01,$10.51,$10.90,"$211,372,452","$6,831,782,088",LINK
"Oct 10, 2024",$10.53,$10.72,$10.27,$10.54,"$241,793,671","$6,606,278,087",LINK
"Oct 09, 2024",$10.83,$10.95,$10.42,$10.53,"$245,132,633","$6,600,557,109",LINK
"Oct 08, 2024",$11.16,$11.28,$10.80,$10.83,"$247,319,378","$6,786,157,591",LINK
"Oct 07, 2024",$11.28,$11.71,$11.15,$11.16,"$297,457,488","$6,995,802,463",LINK
"Oct 06, 2024",$11.26,$11.38,$11.17,$11.28,"$190,937,920","$7,068,863,668",LINK
"Oct 05, 2024",$11.07,$11.37,$11.01,$11.26,"$173,569,781","$7,059,414,147",LINK
"Oct 04, 2024",$10.65,$11.22,$10.61,$11.07,"$253,154,369","$6,938,340,635",LINK
"Oct 03, 2024",$10.66,$10.86,$10.38,$10.65,"$317,041,167","$6,676,199,144",LINK
"Oct 02, 2024",$11.03,$11.30,$10.49,$10.66,"$368,791,526","$6,683,595,047",LINK
"Oct 01, 2024",$11.85,$12.24,$10.94,$11.03,"$424,150,401","$6,911,252,107",LINK
"Sep 30, 2024",$12.48,$12.48,$11.78,$11.85,"$274,422,925","$7,428,569,471",LINK
"Sep 29, 2024",$12.94,$12.97,$12.45,$12.48,"$218,137,120","$7,824,544,677",LINK
"Sep 28, 2024",$12.68,$12.96,$12.41,$12.94,"$269,071,613","$8,113,536,507",LINK
"Sep 27, 2024",$12.55,$12.87,$12.47,$12.68,"$323,611,124","$7,949,068,942",LINK
"Sep 26, 2024",$12.11,$12.73,$11.90,$12.55,"$356,223,097","$7,867,969,418",LINK
"Sep 25, 2024",$12.16,$12.54,$12.09,$12.11,"$319,449,283","$7,592,109,691",LINK
"Sep 24, 2024",$11.40,$12.22,$11.22,$12.16,"$307,571,799","$7,623,648,292",LINK
"Sep 23, 2024",$11.13,$11.58,$10.97,$11.40,"$246,653,492","$7,145,430,750",LINK
"Sep 22, 2024",$11.51,$11.54,$10.87,$11.13,"$184,692,439","$6,978,645,969",LINK
"Sep 21, 2024",$11.43,$11.54,$11.23,$11.51,"$160,550,928","$7,217,271,793",LINK
"Sep 20, 2024",$11.21,$11.73,$11.14,$11.43,"$264,736,260","$7,162,803,704",LINK
"Sep 19, 2024",$10.85,$11.39,$10.85,$11.21,"$268,298,751","$6,813,835,970",LINK
"Sep 18, 2024",$10.63,$10.85,$10.31,$10.85,"$227,369,163","$6,599,902,458",LINK
"Sep 17, 2024",$10.55,$10.91,$10.45,$10.63,"$202,234,601","$6,462,600,668",LINK
"Sep 16, 2024",$10.82,$10.82,$10.43,$10.55,"$202,971,092","$6,418,382,305",LINK
"Sep 15, 2024",$11.30,$11.35,$10.82,$10.82,"$137,514,241","$6,581,579,695",LINK
"Sep 14, 2024",$11.46,$11.47,$11.26,$11.30,"$135,369,032","$6,870,218,344",LINK
"Sep 13, 2024",$10.79,$11.55,$10.66,$11.46,"$262,157,503","$6,968,029,737",LINK
"Sep 12, 2024",$10.41,$10.80,$10.40,$10.79,"$175,795,054","$6,558,989,188",LINK
"Sep 11, 2024",$10.60,$10.60,$10.20,$10.41,"$197,449,932","$6,328,392,776",LINK
"Sep 10, 2024",$10.54,$10.71,$10.35,$10.60,"$186,992,740","$6,444,130,542",LINK
"Sep 09, 2024",$10.34,$10.80,$10.30,$10.55,"$260,723,237","$6,412,273,436",LINK
"Sep 08, 2024",$10.02,$10.45,$9.9813,$10.34,"$161,848,162","$6,285,240,326",LINK
"Sep 07, 2024",$9.5751,$10.15,$9.5677,$10.02,"$162,278,968","$6,092,358,086",LINK
"Sep 06, 2024",$10.02,$10.17,$9.3377,$9.5751,"$275,351,521","$5,822,600,938",LINK
"Sep 05, 2024",$10.34,$10.39,$9.9277,$10.02,"$166,788,090","$6,090,753,783",LINK
"Sep 04, 2024",$10.31,$10.49,$9.9463,$10.34,"$230,264,779","$6,284,827,975",LINK
"Sep 03, 2024",$10.76,$10.86,$10.22,$10.31,"$177,508,453","$6,272,379,178",LINK
"Sep 02, 2024",$10.37,$10.81,$10.34,$10.76,"$165,089,220","$6,544,210,201",LINK
"Sep 01, 2024",$11.02,$11.03,$10.27,$10.37,"$163,852,806","$6,307,454,695",LINK
"Aug 31, 2024",$11.12,$11.19,$10.96,$11.02,"$111,938,448","$6,704,030,903",LINK
"Aug 30, 2024",$10.94,$11.18,$10.54,$11.12,"$203,280,697","$6,761,557,809",LINK
"Aug 29, 2024",$11.18,$11.45,$10.85,$10.94,"$192,295,246","$6,651,137,391",LINK
"Aug 28, 2024",$11.17,$11.69,$10.98,$11.18,"$281,750,355","$6,799,687,484",LINK
"Aug 27, 2024",$11.85,$12.04,$10.97,$11.17,"$265,972,965","$6,792,670,197",LINK
"Aug 26, 2024",$12.11,$12.68,$11.85,$11.85,"$297,094,202","$7,208,921,879",LINK
"Aug 25, 2024",$12.35,$12.35,$11.98,$12.11,"$208,578,445","$7,363,181,590",LINK
"Aug 24, 2024",$12.06,$12.54,$11.92,$12.35,"$208,071,001","$7,508,723,285",LINK
"Aug 23, 2024",$11.47,$12.19,$11.47,$12.06,"$267,007,311","$7,335,175,473",LINK
"Aug 22, 2024",$11.21,$11.61,$11.19,$11.47,"$242,400,239","$6,973,661,511",LINK
"Aug 21, 2024",$10.25,$11.37,$10.19,$11.21,"$266,210,718","$6,819,516,388",LINK
"Aug 20, 2024",$10.18,$10.54,$10.07,$10.25,"$189,707,066","$6,230,060,810",LINK
"Aug 19, 2024",$10.10,$10.19,$9.9673,$10.18,"$172,655,809","$6,192,906,262",LINK
"Aug 18, 2024",$10.15,$10.46,$10.07,$10.10,"$152,329,338","$6,139,311,358",LINK
"Aug 17, 2024",$10.14,$10.17,$10.05,$10.15,"$115,805,727","$6,172,478,451",LINK
"Aug 16, 2024",$10.17,$10.39,$9.9514,$10.14,"$197,406,574","$6,167,997,507",LINK
"Aug 15, 2024",$10.40,$10.68,$10.02,$10.17,"$229,323,491","$6,186,716,104",LINK
"Aug 14, 2024",$10.58,$10.71,$10.25,$10.40,"$206,092,648","$6,325,095,560",LINK
"Aug 13, 2024",$10.56,$10.68,$10.12,$10.58,"$217,110,440","$6,431,760,088",LINK
"Aug 12, 2024",$10.01,$10.73,$9.9623,$10.56,"$262,337,289","$6,420,103,195",LINK
"Aug 11, 2024",$10.55,$10.83,$9.9770,$10.01,"$180,957,481","$6,086,422,380",LINK
"Aug 10, 2024",$10.55,$10.70,$10.49,$10.55,"$152,251,901","$6,418,119,770",LINK
"Aug 09, 2024",$10.74,$10.74,$10.18,$10.55,"$212,990,056","$6,414,648,065",LINK
"Aug 08, 2024",$9.4854,$10.80,$9.3898,$10.74,"$288,589,316","$6,528,819,774",LINK
"Aug 07, 2024",$10.05,$10.47,$9.4564,$9.4854,"$302,644,187","$5,768,093,918",LINK
"Aug 06, 2024",$9.5014,$10.45,$9.4951,$10.05,"$396,728,365","$6,114,180,514",LINK
"Aug 05, 2024",$10.87,$10.94,$8.1376,$9.5016,"$1,142,261,467","$5,777,830,711",LINK
"Aug 04, 2024",$11.70,$11.76,$10.53,$10.87,"$278,122,991","$6,610,919,325",LINK
"Aug 03, 2024",$11.92,$12.11,$11.37,$11.70,"$241,776,944","$7,115,243,516",LINK
"Aug 02, 2024",$12.90,$12.92,$11.79,$11.92,"$314,138,916","$7,247,280,267",LINK
"Aug 01, 2024",$12.83,$13.08,$12.20,$12.90,"$272,062,327","$7,844,153,546",LINK
"Jul 31, 2024",$13.14,$13.38,$12.79,$12.83,"$239,679,257","$7,801,364,382",LINK
"Jul 30, 2024",$13.54,$13.78,$13.02,$13.14,"$240,565,544","$7,990,810,524",LINK
"Jul 29, 2024",$13.29,$13.89,$13.29,$13.54,"$255,822,065","$8,235,467,563",LINK
"Jul 28, 2024",$13.57,$13.64,$13.21,$13.29,"$157,751,665","$8,083,612,960",LINK
"Jul 27, 2024",$13.54,$13.87,$13.32,$13.57,"$231,771,370","$8,250,351,679",LINK
"Jul 26, 2024",$12.95,$13.63,$12.93,$13.54,"$212,601,622","$8,233,858,481",LINK
"Jul 25, 2024",$13.40,$13.44,$12.50,$12.95,"$301,105,500","$7,872,583,174",LINK
"Jul 24, 2024",$13.92,$13.94,$13.28,$13.40,"$233,124,473","$8,145,906,637",LINK
"Jul 23, 2024",$13.93,$14.14,$13.54,$13.92,"$269,095,937","$8,464,775,104",LINK
"Jul 22, 2024",$14.81,$14.86,$13.83,$13.93,"$289,965,228","$8,470,281,370",LINK
"Jul 21, 2024",$14.27,$15.00,$13.98,$14.81,"$395,306,788","$9,003,787,776",LINK
"Jul 20, 2024",$14.08,$14.33,$13.89,$14.27,"$226,135,145","$8,676,483,340",LINK
"Jul 19, 2024",$13.60,$14.14,$13.38,$14.08,"$305,963,751","$8,559,553,745",LINK
"Jul 18, 2024",$13.75,$13.98,$13.43,$13.60,"$290,769,371","$8,270,669,349",LINK
"Jul 17, 2024",$14.22,$14.50,$13.75,$13.75,"$309,881,695","$8,364,183,787",LINK
"Jul 16, 2024",$14.42,$14.60,$13.85,$14.22,"$385,605,505","$8,647,999,920",LINK
"Jul 15, 2024",$13.43,$14.48,$13.42,$14.42,"$373,310,473","$8,770,094,805",LINK
"Jul 14, 2024",$13.02,$13.51,$12.92,$13.43,"$279,400,255","$8,164,879,105",LINK
"Jul 13, 2024",$12.74,$13.10,$12.72,$13.02,"$215,830,414","$7,918,243,978",LINK
"Jul 12, 2024",$12.35,$12.81,$12.25,$12.74,"$292,274,926","$7,746,174,008",LINK
"Jul 11, 2024",$12.80,$13.11,$12.31,$12.35,"$315,921,152","$7,510,173,365",LINK
"Jul 10, 2024",$12.82,$13.14,$12.71,$12.80,"$280,522,697","$7,781,562,175",LINK
"Jul 09, 2024",$13.11,$13.26,$12.75,$12.82,"$364,986,619","$7,796,117,974",LINK
"Jul 08, 2024",$12.35,$13.51,$11.83,$13.11,"$475,712,040","$7,975,162,643",LINK
"Jul 07, 2024",$13.20,$13.20,$12.31,$12.35,"$243,663,129","$7,510,846,394",LINK
"Jul 06, 2024",$12.31,$13.26,$12.22,$13.20,"$269,207,422","$8,027,626,793",LINK
"Jul 05, 2024",$12.55,$12.55,$11.16,$12.31,"$711,287,457","$7,483,190,380",LINK
"Jul 04, 2024",$13.62,$13.71,$12.55,$12.55,"$526,876,637","$7,633,890,269",LINK
"Jul 03, 2024",$14.40,$14.55,$13.58,$13.62,"$469,740,295","$8,282,819,526",LINK
"Jul 02, 2024",$14.33,$14.72,$14.25,$14.40,"$269,740,901","$8,759,220,470",LINK
"Jul 01, 2024",$14.26,$14.54,$14.23,$14.33,"$252,194,482","$8,712,721,932",LINK
"Jun 30, 2024",$13.51,$14.31,$13.45,$14.26,"$213,330,707","$8,671,626,877",LINK
"Jun 29, 2024",$13.76,$14.13,$13.48,$13.51,"$189,101,546","$8,216,365,846",LINK
"Jun 28, 2024",$14.39,$14.56,$13.75,$13.76,"$276,493,674","$8,366,698,600",LINK
"Jun 27, 2024",$13.90,$14.52,$13.60,$14.39,"$292,630,617","$8,749,143,895",LINK
"Jun 26, 2024",$14.20,$14.27,$13.87,$13.90,"$213,713,267","$8,455,199,661",LINK
"Jun 25, 2024",$13.61,$14.27,$13.58,$14.20,"$283,801,977","$8,632,378,506",LINK
"Jun 24, 2024",$13.18,$13.67,$12.85,$13.61,"$416,898,044","$8,279,107,649",LINK
"Jun 23, 2024",$13.48,$13.66,$13.15,$13.18,"$188,198,887","$8,012,937,092",LINK
"Jun 22, 2024",$13.86,$13.89,$13.48,$13.48,"$188,504,812","$8,197,241,575",LINK
"Jun 21, 2024",$14.26,$14.58,$13.86,$13.86,"$336,220,670","$8,429,610,613",LINK
"Jun 20, 2024",$14.33,$14.82,$14.21,$14.26,"$270,709,807","$8,371,566,509",LINK
"Jun 19, 2024",$13.97,$14.48,$13.92,$14.33,"$271,728,905","$8,415,932,355",LINK
"Jun 18, 2024",$14.53,$14.58,$13.12,$13.97,"$537,842,068","$8,200,478,217",LINK
"Jun 17, 2024",$15.13,$15.19,$14.06,$14.53,"$347,472,612","$8,533,160,959",LINK
"Jun 16, 2024",$14.86,$15.20,$14.59,$15.13,"$205,762,702","$8,880,512,987",LINK
"Jun 15, 2024",$14.74,$15.09,$14.72,$14.86,"$212,655,249","$8,723,612,641",LINK
"Jun 14, 2024",$15.14,$15.44,$14.49,$14.74,"$358,610,741","$8,654,719,584",LINK
"Jun 13, 2024",$16.00,$16.02,$15.09,$15.14,"$326,760,126","$8,886,502,911",LINK
"Jun 12, 2024",$15.00,$16.22,$14.77,$16.00,"$449,317,940","$9,394,359,338",LINK
"Jun 11, 2024",$15.90,$15.90,$14.70,$15.00,"$459,267,280","$8,804,350,866",LINK
"Jun 10, 2024",$16.36,$16.38,$15.79,$15.89,"$329,815,113","$9,331,835,918",LINK
"Jun 09, 2024",$15.94,$16.36,$15.92,$16.36,"$230,054,857","$9,603,542,429",LINK
"Jun 08, 2024",$16.33,$16.40,$15.73,$15.94,"$298,164,921","$9,361,027,489",LINK
"Jun 07, 2024",$17.27,$17.69,$15.57,$16.33,"$568,559,896","$9,585,994,531",LINK
"Jun 06, 2024",$17.74,$17.76,$17.14,$17.27,"$410,216,703","$10,138,568,326",LINK
"Jun 05, 2024",$17.72,$18.06,$17.63,$17.74,"$353,065,835","$10,414,010,935",LINK
"Jun 04, 2024",$17.61,$17.83,$17.51,$17.72,"$324,500,129","$10,404,867,765",LINK
"Jun 03, 2024",$18.15,$18.33,$17.56,$17.61,"$400,610,531","$10,340,964,044",LINK
"Jun 02, 2024",$18.41,$18.53,$18.08,$18.15,"$271,283,314","$10,655,028,400",LINK
"Jun 01, 2024",$18.42,$18.64,$18.27,$18.41,"$269,013,473","$10,811,166,990",LINK
"May 31, 2024",$17.94,$18.70,$17.49,$18.42,"$448,722,915","$10,815,751,429",LINK
"May 30, 2024",$18.45,$19.16,$17.82,$17.94,"$526,063,170","$10,535,479,810",LINK
"May 29, 2024",$18.53,$19.16,$18.06,$18.45,"$595,061,486","$10,833,229,687",LINK
"May 28, 2024",$18.78,$18.80,$17.89,$18.53,"$708,852,334","$10,877,597,179",LINK
"May 27, 2024",$17.05,$18.82,$16.91,$18.78,"$704,861,560","$11,024,606,726",LINK
"May 26, 2024",$17.44,$17.88,$17.03,$17.05,"$404,129,461","$10,007,981,807",LINK
"May 25, 2024",$17.25,$17.45,$16.94,$17.44,"$337,765,481","$10,239,734,361",LINK
"May 24, 2024",$16.61,$17.74,$16.57,$17.25,"$860,300,760","$10,126,134,419",LINK
"May 23, 2024",$16.35,$16.79,$15.58,$16.61,"$686,601,809","$9,748,921,867",LINK
"May 22, 2024",$16.74,$16.91,$16.22,$16.35,"$483,145,571","$9,597,731,428",LINK
"May 21, 2024",$17.28,$17.41,$16.54,$16.74,"$633,488,502","$9,825,373,517",LINK
"May 20, 2024",$16.58,$17.42,$16.42,$17.28,"$824,464,152","$10,143,896,667",LINK
"May 19, 2024",$16.31,$17.09,$16.31,$16.58,"$641,616,268","$9,735,032,781",LINK
"May 18, 2024",$16.25,$16.54,$16.07,$16.31,"$450,272,670","$9,576,196,059",LINK
"May 17, 2024",$15.51,$16.72,$15.51,$16.25,"$1,042,969,872","$9,542,069,892",LINK
"May 16, 2024",$13.89,$15.82,$13.57,$15.51,"$768,021,706","$9,105,741,175",LINK
"May 15, 2024",$12.98,$13.93,$12.85,$13.89,"$334,698,566","$8,153,778,530",LINK
"May 14, 2024",$13.38,$13.57,$12.96,$12.98,"$307,433,873","$7,617,805,385",LINK
"May 13, 2024",$13.55,$13.65,$13.09,$13.38,"$270,312,590","$7,854,479,631",LINK
"May 12, 2024",$13.30,$13.58,$13.30,$13.55,"$148,721,859","$7,953,419,896",LINK
"May 11, 2024",$13.57,$13.80,$13.30,$13.30,"$178,142,021","$7,809,204,970",LINK
"May 10, 2024",$14.24,$14.36,$13.51,$13.57,"$274,927,954","$7,966,111,075",LINK
"May 09, 2024",$13.90,$14.36,$13.87,$14.24,"$274,558,746","$8,359,141,511",LINK
"May 08, 2024",$14.01,$14.08,$13.72,$13.90,"$288,578,177","$8,160,273,196",LINK
"May 07, 2024",$14.50,$14.71,$14.01,$14.01,"$287,437,444","$8,226,374,609",LINK
"May 06, 2024",$14.38,$15.15,$14.30,$14.50,"$327,871,724","$8,514,092,382",LINK
"May 05, 2024",$14.32,$14.65,$14.13,$14.38,"$190,221,873","$8,439,845,145",LINK
"May 04, 2024",$14.11,$14.47,$14.02,$14.32,"$235,116,388","$8,406,256,808",LINK
"May 03, 2024",$13.60,$14.20,$13.49,$14.11,"$259,541,877","$8,283,580,553",LINK
"May 02, 2024",$13.34,$13.76,$12.95,$13.60,"$267,992,086","$7,982,102,724",LINK
"May 01, 2024",$13.13,$13.42,$12.45,$13.34,"$445,362,231","$7,834,393,616",LINK
"Apr 30, 2024",$14.07,$14.19,$12.83,$13.13,"$352,023,291","$7,710,679,129",LINK
"Apr 29, 2024",$13.81,$14.16,$13.75,$14.07,"$277,693,637","$8,262,740,386",LINK
"Apr 28, 2024",$14.25,$14.42,$13.76,$13.81,"$216,493,199","$8,106,698,747",LINK
"Apr 27, 2024",$14.48,$14.51,$13.89,$14.25,"$307,273,968","$8,367,425,129",LINK
"Apr 26, 2024",$14.60,$14.91,$14.38,$14.48,"$284,590,210","$8,501,778,359",LINK
"Apr 25, 2024",$14.54,$14.88,$14.38,$14.60,"$338,321,602","$8,571,284,000",LINK
"Apr 24, 2024",$15.20,$15.62,$14.38,$14.54,"$389,775,170","$8,535,367,121",LINK
"Apr 23, 2024",$15.47,$15.57,$15.13,$15.20,"$286,424,072","$8,921,939,636",LINK
"Apr 22, 2024",$15.08,$16.01,$15.05,$15.47,"$402,180,030","$9,079,558,156",LINK
"Apr 21, 2024",$14.96,$15.10,$14.59,$15.08,"$253,842,937","$8,853,689,430",LINK
"Apr 20, 2024",$13.97,$15.03,$13.79,$14.96,"$316,011,013","$8,785,711,623",LINK
"Apr 19, 2024",$13.89,$14.10,$12.81,$13.97,"$480,090,077","$8,199,776,124",LINK
"Apr 18, 2024",$13.14,$13.95,$12.85,$13.89,"$348,386,193","$8,156,611,266",LINK
"Apr 17, 2024",$13.49,$13.60,$12.79,$13.14,"$376,238,309","$7,711,714,321",LINK
"Apr 16, 2024",$13.58,$13.80,$12.86,$13.49,"$420,986,231","$7,918,820,231",LINK
"Apr 15, 2024",$14.12,$14.66,$13.28,$13.58,"$563,637,578","$7,974,542,312",LINK
"Apr 14, 2024",$13.35,$14.23,$12.78,$14.12,"$727,188,553","$8,289,737,717",LINK
"Apr 13, 2024",$15.16,$15.39,$12.00,$13.35,"$1,021,815,308","$7,835,333,635",LINK
"Apr 12, 2024",$17.55,$17.85,$14.03,$15.16,"$943,280,038","$8,898,790,943",LINK
"Apr 11, 2024",$17.43,$17.61,$17.04,$17.55,"$266,199,104","$10,303,616,803",LINK
"Apr 10, 2024",$17.36,$17.57,$16.99,$17.43,"$369,699,835","$10,230,437,120",LINK
"Apr 09, 2024",$18.10,$18.16,$17.28,$17.36,"$351,149,960","$10,193,662,392",LINK
